BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,fips,state,county_name,state_name,latitude,longitude
200904,30,1100,200904,30,1800,28598,168246,TEXAS,48.0,2009,April,wildfire,Z,249,JIM HOGG,BRO,30-APR-09 11:00:00,CST-6,30-APR-09 18:00:00,0,0,0,0,0.0,0.0,Park/Forest Service,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"Persistent high pressure over the central Gulf of Mexico, combined with the semi-permanent trough of low pressure across west Texas into northern Mexico, continued to result in breezy to windy conditions, along with hot temperatures, in Deep South Texas.  The combination of these weather conditions with critically dry fuels, and afternoon humidity falling below 40 percent likely aided the rapid spread of a wild fire in north central Jim Hogg County during the late morning and early afternoon of April 30th. Southeast winds gusted over 30 mph at times during the morning, and may have contributed to the spread rate.","A wild fire rapidly spread out of control near Randado, between State Highway 16 and Farm-to-Market Road 649. The fire, which spread to 500 acres, was eventually contained. Assistance in fighting the blaze was provided by Texas Forest Service, Helo-Tanker, Air Strike Team, U.S. Parks and Wildlife; Jim Hogg, Zapata, and Starr County Fire Deparments responded, as did the Roma Volunteer Fire Department (Starr). Texas Forest Service sent four bulldozers to help put out the fire.",48249,TX,Jim Wells County,Texas,27.73,-98.09
200802,14,1200,200802,14,1800,14998,85268,TEXAS,48.0,2008,February,wildfire,Z,253,HIDALGO,BRO,14-FEB-08 12:00:00,CST-6,14-FEB-08 18:00:00,0,0,0,0,0.0,0.0,Park/Forest Service,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"Sustained winds above 25 mph, with gusts to 40 mph, across the central Lower Rio Grande Valley, occurring within the area between high pressure moving through the Gulf of Mexico and a strengthening trough over west Texas and northeastern Mexico, allowed two fires to spread, including a small fire whose embers caused significant damage to a few structures and threatened hundreds of other buildings.","A plot of pallets burned on a one acre tract of land bordering a residential community, located at the intersection of South|Tower Road and Rancho Blanco. Gusty southeast winds up to 40 mph quickly spread the embers toward up to 500 homes in the area.  Eight hundred residents were evacuated, and a shelter was established at the Alamo Community Center located nearby.  Unfortunately, despite saving many of the homes, three of the homes affected were damaged.  ||In addition to the damage, 350 homes lost power. The fire was contained and residents were allowed to return to their homes late in the day.  A large number of local and regional fire departments, as well as the Texas Department of Public Safety and the U.S. Border Patrol aerial reconnaissance unit, also assisted in response and relief efforts.",48253,TX,Jones County,Texas,32.74,-99.88
200802,1,1200,200802,1,1900,14990,85206,TEXAS,48.0,2008,February,wildfire,Z,253,HIDALGO,BRO,01-FEB-08 12:00:00,CST-6,01-FEB-08 19:00:00,0,0,0,0,0.0,0.0,Park/Forest Service,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"Dry air and strong gusty winds ignited several wild fires in the central Lower Rio Grande Valley to close January.  One of these fires, in Jim Hogg County, continued to burn into the first day of February before being contained.","A 1,400 acre fire located at US Highway 281 and Farm to Market Road 1017 was contained sometime late on February 1st, it is believed. Ten homes were threatened and saved. The Texas Civil Air Patrol (TXCAP) provided air reconnaissance; several local Fire Departments responded.  Illegal burning by a landowner started the fire.",48253,TX,Jones County,Texas,32.74,-99.88
200803,18,1500,200803,19,800,15236,91494,TEXAS,48.0,2008,March,wildfire,Z,253,HIDALGO,BRO,18-MAR-08 15:00:00,CST-6,19-MAR-08 08:00:00,0,0,0,0,100000.0,50000.0,Park/Forest Service,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"A strong cold front passing through the central portion of the Lower Rio Grande Valley and Deep South Texas during the mid and late afternoon of March 18th brought a combination of wind gusts in excess of 50 mph, falling humidity into the teens, and rapid drying to already drought-affected short-term fuels.  These conditions, combined with falling live power lines and other sparking material, produced a number of significant wild fires across Jim Hogg, Brooks, Hidalgo, and Starr Counties between the afternoon of the 18th and the afternoon of the 19th.||In total, aerial and ground surveys suggested that at least 40,000 acres may have burned in total, with at least 25,000 of those related to the Burns Ranch blaze which stretched from the border of Starr, Brooks, and Jim Hogg County east-southeast into southern Brooks and Hidalgo County, with the smoke plume extending into Willacy County. Infrared satellite imagery initially pinpointed the hot spots soon after ignition; Doppler Radar was able to capture the plume from the Burns Ranch Fire into the evening of the 18th.","The Burns Ranch Fire, with origins in extreme southwest Brooks County, spread rapidly southeast into extreme northern Hidalgo County by late afternoon on March 18th, eventually crossing Federal Highway 281 and continuing toward Willacy County.  The fire threatened residences in rural northern Hidalgo County, resulting in the evacuation of at least 200 persons.  In addition, four buildings were destroyed in these areas.  ||Livestock damage was also noted, in the form of 50 head of cattle killed by the blaze, with perhaps hundreds others sustaining injuries. Dozens of volunteer fire departments aided the containment effort, which continued into the 19th and 20th as some locations rekindled briefly.",48253,TX,Jones County,Texas,32.74,-99.88
200804,15,1300,200804,16,2000,16941,97784,TEXAS,48.0,2008,April,wildfire,Z,253,HIDALGO,BRO,15-APR-08 13:00:00,CST-6,16-APR-08 20:00:00,1,0,0,0,0.0,0.0,Park/Forest Service,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"The difference between a trough of low pressure across West Texas and High pressure across the Southeastern U.S. allowed southeast winds to increase to 25 to 30 mph, with gusts nearing 40 mph, across portions of Deep South Texas and the Lower Rio Grande Valley between April 15th and 17th.  At least two notable wild fires developed across Deep South Texas on the 15th (Hidalgo County) and 16th (Jim Hogg County).","A 23-acre fire at Tom Gill and 5 Mile Line Road, approximately 8 miles northwest of Alton, TX, threatened 5 Homes and several horses. The horses were moved to a safe area. Despite saving the structures and horses, one firefighter was transported to the hospital for smoke inhalation and heat exhaustion injuries. Responding agencies included several from western Hidalgo County, as well as the U.S. Fish and Wildlife Department and the Texas Department of Public Safety.  Hot spots continued to burn late into the night of the 16th and likely into the 17th before being extinguished.",48253,TX,Jones County,Texas,32.74,-99.88
200902,8,1400,200902,8,2300,26811,157035,TEXAS,48.0,2009,February,wildfire,Z,253,HIDALGO,BRO,08-FEB-09 14:00:00,CST-6,08-FEB-09 23:00:00,0,0,0,0,0.0,0.0,Emergency Manager,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"An upper level disturbance moving from Arizona into New Mexico helped to deepen a trough of low pressure extending from the Oklahoma Panhandle southward through west Texas on February 8th.  The difference in pressure between this trough and high pressure across the eastern Gulf of Mexico produced wind gusts in excess of 40 mph, increasing the threat for wild fire growth.","A wild fire developed near Federal Highway 83 northwest of La Joya in western Hidalgo County during the afternoon, and quickly spread to 2086 acres before being contained during the evening and eventually controlled overnight.  ||Known as the Tom Gill fire, the conflagration threatened 140 homes in the area, which were saved from the flames by crews from the Texas Forest Service, Lower Rio Grande Valley Wildfire Task Force, Palmview, Sullivan City, Mission, McAllen, Alton, Pharr FDs, US Fish and Wildlife, McAllen Public Works, and Hidalgo County.  The fire also threatened hundreds of acres of livestock.  Peak winds of 44 mph were recorded at McAllen/Miller airport, a little more than 15 miles southeast of the fire location.",48253,TX,Jones County,Texas,32.74,-99.88
200901,19,1310,200901,19,2230,25549,152703,TEXAS,48.0,2009,January,wildfire,Z,253,HIDALGO,BRO,19-JAN-09 13:10:00,CST-6,19-JAN-09 22:30:00,0,0,0,0,10000000.0,0.0,Emergency Manager,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"A weak front brought dry air and gusty winds across the Rio Grande Valley during the afternoon of January 19th, 2009.  Temperatures, aided by downsloping, northwest winds, rose into the mid and upper 80s, while humidity plummeted to between 10 and 15 percent.  Accompanied by 20 foot northwest winds of 15 to 20 mph with gusts to 25 mph, the threat for rapid to explosive wild fire growth was realized at the Moorefield Air Base west of Edinburg.||The following day, relatively mild temperatures, humidity nearing 15 percent, and occasionally gusty north winds maintained a considerable threat for rapid growth of any wild fires, which was realized in eastern Starr County near Rincon.","A wild fire, started by unknown causes, destroyed four buildings at the Moore Air Force Base (a former operating facility during World War II currently used for aerial pest control operations) near Alton, TX, during the early afternoon of January 19th.  Gusty winds, very low humidity, dry ground, and warm temperatures helped the fire grow explosively from its onset, eventually spreading into grassland and rangeland before jumping across Farm-to-Market (FM) 681 and threatening more than 100 residences in the area.  More than 100 homes were evacuated. At least five fire departments responded to the fire, including those from Starr and Cameron County; public works crews also supported the effort.||Before containment and control, the fire spread to 2560 acres, and caused an estimated $10 million in damage at the air base.",48253,TX,Jones County,Texas,32.74,-99.88
200903,5,1200,200903,5,1700,27633,162280,TEXAS,48.0,2009,March,wildfire,Z,253,HIDALGO,BRO,05-MAR-09 12:00:00,CST-6,05-MAR-09 17:00:00,0,0,0,0,25000.0,0.0,Emergency Manager,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"The combination of southeast wind gusts in excess of 35 mph, humidity which fell just below the critical 35 percent threshold, and increasingly dry grasses were enough to rapidly spread a small trash fire to more than 1,500 acres in northern Hidalgo County near Edinburg.  The fire, which threatened a number of homes in at one colonia and perhaps another neighborhood, was quickly contained by evening as winds dropped a bit and humidity rose quickly.","A small trash fire near Edinburg, at the intersection of Miller Rd. and Federal Highway 281, quickly burned out of control during the early afternoon of March 5th, aided by wind gusts of 25 to 30 mph and humidity falling toward the critical value of 35 per cent in the area. ||The Miller Fire eventually covered 1,650 acres. Sixty-five homes were threatened, and one was destroyed. Most of the homes were in or near the Colonia Muniz. A shelter was opened at the Brewster Elementary School, and housed up to 45 people before being closed during the evening. The Texas Forest Service and several local agencies responded. The fire was contained by late afternoon.",48253,TX,Jones County,Texas,32.74,-99.88
201108,3,1500,201108,3,2000,53319,318858,TEXAS,48.0,2011,August,wildfire,Z,253,HIDALGO,BRO,03-AUG-11 15:00:00,CST-6,03-AUG-11 20:00:00,0,0,0,0,15000.0,0.0,Broadcast Media,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"A suspected spark from a local utility vehicle caught grassland on fire during the afternoon of August 3rd, which quickly engulfed areas around the small community of Puerto Rico.  The fire occurred in areas where Severe to nearly Extreme Drought continued, and was driven by the combination of the drought conditions and southeast winds gusting between 20 and 24 mph, relatively humidity falling to or just below 25 percent, and Dry fuels.","A grass fire rapidly spread to near 1,000 acres during the afternoon of August 3rd near Puerto Rico in northwest Hidalgo County. The fire started when a vehicle servicing local telephone poles sparked; the vehicle caught on fire and was heavily damaged.  One barn and one home were saved by fire crews, which numbered up to 15 departments from at least Hidalgo and Starr Counties. The fire was reported to be contained by evening.",48253,TX,Jones County,Texas,32.74,-99.88
201103,17,1400,201103,17,1800,48396,282709,TEXAS,48.0,2011,March,wildfire,Z,253,HIDALGO,BRO,17-MAR-11 14:00:00,CST-6,17-MAR-11 18:00:00,0,0,0,0,5000.0,0.0,Park/Forest Service,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"A wildfire, feeding on increasingly dry fuels along with relatively hot, dry, and windy conditions, closed a small portion of a major thoroughfare in the Rio Grande Valley, and destroyed on structure before being quickly contained and controlled.","The Texas Forest Service and local fire departments reported the closure of the eastbound lanes of Federal Highway 83 between the Cities of La Joya and Sullivan City due to a moderate sized wildfire. The 80 acre fire was eventually controlled and extinguished, and the highway was reopened. One structure was destroyed. Texas Department of Public Safety (DPS) Aircraft and local fire departments - most likely from Sullivan City and La Joya - responded. (Hidalgo County Fire Marshal, DPS McAllen).  Reported by Texas DEM Region 3A.",48253,TX,Jones County,Texas,32.74,-99.88
201104,7,1200,201104,7,1700,49685,291680,TEXAS,48.0,2011,April,wildfire,Z,253,HIDALGO,BRO,07-APR-11 12:00:00,CST-6,07-APR-11 17:00:00,1,0,0,0,0.0,0.0,Fire Department/Rescue,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"Temperatures soaring to the upper 90s and humidity dropping to the mid to upper 30s combined with parched grass and brush, and sustained 20 foot winds near 20 mph with gusts between 25 and 30 mph to rapidly spread a small wildfire in Hidalgo County during the afternoon of April 7th.","A wildfire quickly spread to 35 acres in the Baullion area of Hidalgo County during the afternoon of the 7th, threatening four homes which were saved by local fire fighters.  One firefighter was injured.",48253,TX,Jones County,Texas,32.74,-99.88
201111,10,1600,201111,10,2100,58000,347740,TEXAS,48.0,2011,November,wildfire,Z,253,HIDALGO,BRO,10-NOV-11 16:00:00,CST-6,10-NOV-11 21:00:00,0,0,0,0,0.0,0.0,Broadcast Media,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"Continued Exceptional (D4) Drought conditions combined with gusty north winds 15 to 25 mph, warm temperatures in the 70s, and afternoon humidity between 15 and 20 percent to allow a wildfire to grow rapidly and spread from ranchland in southern Brooks County into northern Hidalgo County.","A wildfire, with unknown causes (as of this writing), began on sandy ranchlands of southern Brooks County and spread rapidly into northern Hidalgo County on the strength of 15 to 25 mph northwest winds, humidity below 20 percent, and very dry grasses and brush. ||Nearly a dozen fire departments from across the Rio Grande Valley worked together to battle the blaze, which was reported to reach 2,000 acres in both counties (assumed 1,000 in Hidalgo). Homes along FM 755 about 14 miles west of Federal Highway 281 were threatened and saved. Agencies responding to the blaze include Falfurrias, Pharr, Weslaco, McAllen, Alamo, Alton, Palmview, U.S. Fish and Wildlife, Edinburg, Linn-San Manuel, Mercedes and Brooks County.  A state Department of Public Safety helicopter was dispatched to drop retardant on the flames.||The fire had not been contained at 6 PM, but cooling temperatures and diminishing winds after sunset allowed crews to get on top of the situation, with only hotspots left by 9 PM CST.",48253,TX,Jones County,Texas,32.74,-99.88
201104,11,1045,201104,11,1800,49686,291683,TEXAS,48.0,2011,April,wildfire,Z,253,HIDALGO,BRO,11-APR-11 10:45:00,CST-6,11-APR-11 18:00:00,2,0,0,0,50000.0,0.0,Emergency Manager,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"A volatile combination of strong winds, extremely low humidity, illegal trash burning, and a stash of old tires produced a 10 acre fire in Alton, along Mile 8 1/2 North Road and Moorefield Road.  The fire forced the evacuation of nearly 200 homes, damaged two structures, and produced acrid, pitch black smoke and fumes for several hours starting around noon on April 11th.","A 10 acre wildfire, known as the Alton-Moorefield Fire on Moorefield Road between Farm to Market (FM) 107 and FM 1925 in Alton, Hidalgo County, spread rapidly from grass and brush into a five-acre tire dump.  At least 190,000 tires burned, with northerly winds of 20 to 30 mph, rapidly falling humidity below 15 percent, extremely dry grass and brush, and temperatures rising into the upper 90s during the event, pushing thick, acrid black smoke and dangerous fumes into nearby neighborhoods.||Three subdivisions (180 homes) were evacuated; all the homes were threatened by the fire.  Two structures were destroyed, including one home after the fire spread from palm trees into the residence.  Another unknown structure was destroyed. Moorefield Road was temporarily closed between FM 107 and FM 1925. Two firefighters sustained minor injuries. The fire was 85% contained by late afternoon. Dozens of local and regional agencies were called in to fight the fire, including: Alton, Mission, Palmview, Edinburg, McAllen, Alamo, Weslaco, Pharr, Los Fresnos, and Linn-San  Manuel Volunteer Fire Department. The Hidalgo County Sheriff's Office, Fire|Marshal's Office, Emergency Management Coordinator, Public Works and the Regional Liaison Officer for Region 3A (Lower Rio Grande Valley) responded to the event.",48253,TX,Jones County,Texas,32.74,-99.88
201602,24,1200,201602,24,1800,106407,638788,TEXAS,48.0,2016,February,wildfire,Z,253,HIDALGO,BRO,24-FEB-16 12:00:00,CST-6,24-FEB-16 18:00:00,0,0,0,0,0.0,0.0,Broadcast Media,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,The combination of rapidly drying fuels (grasses and brush) with very low afternoon humidity (below 15 percent) and frequent wind gusts between 20 and 25 mph allowed a grass fire to grow rapidly and burn nearly 700 acres of land near Sullivan City. Sparks from someone burning trash ignited the fire and strong winds fueled the fire. No injuries were reported.,"Broadcast media reported a large grass fire near Sullivan City. Nearly 700 acres were burned, with no injuries or damaged structures reported.",48253,TX,Jones County,Texas,32.74,-99.88
201803,7,1400,201803,9,1400,125744,754080,TEXAS,48.0,2018,March,wildfire,Z,253,HIDALGO,BRO,07-MAR-18 14:00:00,CST-6,09-MAR-18 14:00:00,0,0,0,0,25000.0,0.0,Fire Department/Rescue,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"The combination of abnormal dryness, dry fine and medium fuels, a near flash drought day that preceded it, and near critical humidity with gusty east winds aided the development of wildfire on the Santa Ana NWR along the Rio Grande in southern Hidalgo County.  The fire was ignited by torching - embers that floated across the Rio Grande from a nearby sugar burn in northern Tamaulipas, Mexico.","Local emergency management, fire departments, and the US Fish and Wildlife Service reported a 300 acre wildfire developed rapidly during the afternoon of March 7th, when embers from a sugar cane burn in northern Tamaulipas, Mexico, just south of the Rio Grande drifted into the refuge and began the process of torching brush and grass. The wildfire, aided by dry fuels, gusty east winds, and near critical relative humidity levels, continued for nearly 48 hours before being 100 percent contained.  The refuge was closed to public operations through the following weekend for safety precautions and continued clean-up activities.",48253,TX,Jones County,Texas,32.74,-99.88
200804,18,0,200804,18,2359,14775,83832,CALIFORNIA,6.0,2008,April,wildfire,Z,69,WEST SLOPE NORTHERN SIERRA NEVADA,STO,18-APR-08 00:00:00,PST-8,18-APR-08 23:59:00,0,0,0,0,0.0,0.0,Newspaper,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,Gusty winds and dry conditions on April 18th contributed to a debris fire in Tuolumne County getting out of control and destroying a home. Another debris fire in El Dorado County also destroyed a home.,"A debris fire in Cold Springs in Tuolumne County got out of control in windy conditions, spreading to 20 acres and destroying one home.",6069,CA,San Benito County,California,36.61,-121.08
200807,1,0,200807,30,0,18867,111438,CALIFORNIA,6.0,2008,July,wildfire,Z,69,WEST SLOPE NORTHERN SIERRA NEVADA,STO,01-JUL-08 00:00:00,PST-8,30-JUL-08 00:00:00,1,0,0,0,0.0,0.0,State Official,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"Thunderstorms with little or no rain spread across the area on June 21st. About 8000 lighting strikes were detected, sparking approximately 2000 wildfires across northern California. These fires destroyed numerous structures and caused multiple deaths and injuries. Evacuations were ordered for affected communities. Smoke from the wildfires caused respiratory concerns across the region. Due to the shear number of fires initiated and early season lower resource levels, many fires were not initially staffed. Many of these fires continued to burn through July and into August.","The American River Fire Complex consisted of ten fires which were located about 11 miles to the northeast of Foresthill. There was a total of 20,541 acres destroyed from late June through July. There were two residences destroyed. One firefighter injury was reported. A helicopter was damaged while delivering protective building wrap, but there were no injuries. The fire was reported 100 percent contained on July 30th.",6069,CA,San Benito County,California,36.61,-121.08
200806,21,1300,200806,30,2359,18378,111337,CALIFORNIA,6.0,2008,June,wildfire,Z,69,WEST SLOPE NORTHERN SIERRA NEVADA,STO,21-JUN-08 13:00:00,PST-8,30-JUN-08 23:59:00,0,12,0,0,0.0,0.0,State Official,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"Numerous thunderstorms with little or no rainfall spread across interior Northern California on June 21st. Approximately 8000 lightning strikes were detected, sparking as many as 2000 wildfires across Northern California. These fires destroyed numerous structures and caused multiple deaths and injuries. Evacuations were ordered for affected communities. Smoke from the wildfires caused respiratory problems across the region. Due to a lack of resources, many fires were not initially attacked with fire crews and some fires were expected to continue to burn for the remainder of the fire season.","Lightning strikes resulted in the development of the American River Fire Complex (located 11 miles northeast of Foresthill) and the Yuba River Complex (located 15 miles northeast of Grass Valley). Combined, the fires burned 7,142 acres, injured 12 firefighters, destroyed 1 residence, and threatened 116 additional structures. The fires had only 35 percent containment by the end of the month and are continued in the July Storm Data entry.",6069,CA,San Benito County,California,36.61,-121.08
200908,1,0,200908,11,1700,32874,191846,CALIFORNIA,6.0,2009,August,wildfire,Z,69,WEST SLOPE NORTHERN SIERRA NEVADA,STO,01-AUG-09 00:00:00,PST-8,11-AUG-09 17:00:00,0,0,0,0,0.0,0.0,Park/Forest Service,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,The Knight Fire burned an area of forest along the Middle Fork of the American River.  The fire started on July 26th and was 100 percent contained by August 11th.,"There were 6130 acres of forest burned in rugged terrain along the Middle Fork of the American River.  Local forest service roads were closed due to the fire, as were several campgrounds.",6069,CA,San Benito County,California,36.61,-121.08
200909,13,1200,200909,13,2000,34080,197472,CALIFORNIA,6.0,2009,September,wildfire,Z,69,WEST SLOPE NORTHERN SIERRA NEVADA,STO,13-SEP-09 12:00:00,PST-8,13-SEP-09 20:00:00,0,0,0,0,0.0,0.0,Park/Forest Service,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,Thunderstorms brought about 1500 recorded lightning strikes to northern California.  One lightning strike injured a woman at a sporting event in Stockton and a number of small wildfires were started across the area.,"Lightning started a number of fires over the northern Sierra Nevada Mountains including the Telegraph Fire near Copperopolis (200 acres) and the San Antonio Fire near Arnold (5 acres), both located in Calaveras County.  The other fires were small and quickly extinguished.",6069,CA,San Benito County,California,36.61,-121.08
201309,1,0,201309,30,2359,79496,476865,CALIFORNIA,6.0,2013,September,wildfire,Z,69,WEST SLOPE NORTHERN SIERRA NEVADA,STO,01-SEP-13 00:00:00,PST-8,30-SEP-13 23:59:00,5,0,0,0,0.0,0.0,Park/Forest Service,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,The Rim Fire was a wildfire that began in the Groveland Range District of the Stanislaus National Forest on August 17th.,"The Rim Fire was a wildfire that started on August 17th at around 3:15pm PDT in Tuolumne County. It was located in the Groveland Range District of Stanislaus National Forest. The fire grew to be the 3rd largest wildfire in California's history, at 257,314 acres. For the TOTAL FIRE EVENT: It cost approximately $127.2 million, caused 10 injuries, burned 11 residences, 3 commercial properties, and 98 outbuildings. For the month of SEPTEMBER ONLY: 34,358 more acres, additional $65.8 million, 5 additional injuries, 0 new residences, 0 new commercial properties, and 1 new outbuildings.",6069,CA,San Benito County,California,36.61,-121.08
201308,17,1415,201308,31,2359,78909,473811,CALIFORNIA,6.0,2013,August,wildfire,Z,69,WEST SLOPE NORTHERN SIERRA NEVADA,STO,17-AUG-13 14:15:00,PST-8,31-AUG-13 23:59:00,5,0,0,0,0.0,0.0,Park/Forest Service,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,The Rim Fire was a wildfire that began in the Groveland Range District of the Stanislaus National Forest on August 17th.,"The Rim Fire was a wildfire that started on August 17th at around 3:15pm PDT in Tuolumne County. It was located in the Groveland Range District of Stanislaus National Forest. The fire grew to be the 3rd largest wildfire in California's history, at 257,314 acres. For the TOTAL FIRE EVENT: It cost approximately $127.2 million, caused 10 injuries, burned 11 residences, 3 commercial properties, and 98 outbuildings. For the month of AUGUST ONLY: 222,777 acres, $60 million, 5 injuries, 11 residences, 3 commercial properties, and 97 outbuildings.",6069,CA,San Benito County,California,36.61,-121.08
201310,1,0,201310,25,1300,79498,476867,CALIFORNIA,6.0,2013,October,wildfire,Z,69,WEST SLOPE NORTHERN SIERRA NEVADA,STO,01-OCT-13 00:00:00,PST-8,25-OCT-13 13:00:00,0,0,0,0,0.0,0.0,Park/Forest Service,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,The Rim Fire was a wildfire that began in the Groveland Range District of the Stanislaus National Forest on August 17th.,"The Rim Fire was a wildfire that started on August 17th at around 3:15pm PDT in Tuolumne County. It was located in the Groveland Range District of Stanislaus National Forest. The fire grew to be the 3rd largest wildfire in California's history, at 257,314 acres. For the TOTAL FIRE EVENT: It cost approximately $127.2 million, caused 10 injuries, burned 11 residences, 3 commercial properties, and 98 outbuildings. For the month of OCTOBER ONLY: approximately 179 more acres, additional $1.4 million, 0 additional injuries, 0 new residences, 0 new commercial properties, and 0 new outbuildings.",6069,CA,San Benito County,California,36.61,-121.08
201409,13,0,201409,30,0,89239,543844,CALIFORNIA,6.0,2014,September,wildfire,Z,69,WEST SLOPE NORTHERN SIERRA NEVADA,STO,13-SEP-14 00:00:00,PST-8,30-SEP-14 00:00:00,10,0,0,0,0.0,0.0,Park/Forest Service,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,A wildfire broke out near Pollock Pines around 6:37 pm on September 13th. Hot and dry conditions with southwest winds 10-20 mph caused rapid growth of the fire. The fire doubled in size to 114 square miles in a strong surge on September 17th. The fire was fully contained on October 9th.,"The King Fire destroyed 12 residences and 68 other buildings. There were 10 firefighters injured, and 97,099 acres burned by the end of the month. Hundreds of residents were evacuated. The fire was caused by arson and was estimated to have cost more than 90 million dollars for fire suppression efforts.",6069,CA,San Benito County,California,36.61,-121.08
