county_state,population,positive_tests,deaths,latitude,longitude,deaths_per_100K,death_risk_index,cluster,hotspot
"Union County, New Mexico",4059.0,26.0,0.0,36.48,-103.47,0.0,0.0,,
"Valencia County, New Mexico",76688.0,379.0,4.0,34.72,-106.8,5.215939912372209,27.20602916947741,,
"Albany County, New York",305506.0,2503.0,169.0,42.662094,-73.849075,55.31806249304432,3060.088037984357,,
"Allegany County, New York",46091.0,74.0,0.0,42.232937,-78.026093,0.0,0.0,,
"Bronx County, New York",1418207.0,49659.0,3910.0,40.846759999999996,-73.873207,275.70023275868755,76010.6183431945,,
"Broome County, New York",190488.0,1037.0,76.0,42.136986,-75.888313,39.897526353366096,1591.8126091175423,,
"Cattaraugus County, New York",76117.0,158.0,5.0,42.230315999999995,-78.63820600000003,6.568834820079614,43.14959089349037,,
"Cayuga County, New York",76576.0,143.0,1.0,43.0,-76.566666666667,1.3058921855411618,1.7053544002574723,,
"Chautauqua County, New York",126903.0,228.0,5.0,42.3,-79.41,3.9400171784748976,15.523735366677293,,
"Chemung County, New York",83456.0,163.0,5.0,42.14,-76.76,5.991180981595092,35.89424955422673,,
"Chenango County, New York",47207.0,207.0,3.0,42.5,-75.62,6.354989726099943,40.385894418835825,,
"Clinton County, New York",80485.0,126.0,4.0,44.74,-73.68,4.969870162142015,24.699609428549497,,
"Columbia County, New York",59461.0,516.0,43.0,42.25,-73.63,72.31630816837928,5229.648427104,,
"Cortland County, New York",47581.0,91.0,0.0,42.6,-76.066666666667,0.0,0.0,,
"Delaware County, New York",44135.0,102.0,0.0,42.2,-74.96,0.0,0.0,,
"Dutchess County, New York",294218.0,4490.0,162.0,41.76,-73.75,55.061213114085476,3031.7371895947385,,
"Erie County, New York",918702.0,8492.0,621.0,42.75,-78.78,67.5953682478105,4569.133808557108,,
"Essex County, New York",36885.0,63.0,0.0,44.11,-73.77,0.0,0.0,,
"Franklin County, New York",50022.0,50.0,1.0,44.6,-74.31,1.999120387029707,3.996482321837805,,
"Fulton County, New York",53383.0,275.0,20.0,43.11,-74.42,37.46511061573909,1403.6345134495662,,
"Genesee County, New York",57280.0,270.0,6.0,43.0,-78.19,10.474860335195531,109.72269904185264,,
"Greene County, New York",47188.0,289.0,5.0,42.29,-74.13,10.59591421547851,112.27339806177957,,
"Hamilton County, New York",4416.0,7.0,0.0,43.65,-74.5,0.0,0.0,,
"Herkimer County, New York",61319.0,239.0,3.0,43.41,-74.96,4.892447691580098,23.936044414847427,,
"Jefferson County, New York",109834.0,129.0,0.0,43.99,-76.05,0.0,0.0,,
"Kings County, New York",2559903.0,61740.0,5612.0,40.692777777778,-73.99027777777799,219.2270566501934,48060.5023675071,,
"Lewis County, New York",26296.0,34.0,0.0,43.79,-75.45,0.0,0.0,,
"Livingston County, New York",62914.0,165.0,4.0,42.73,-77.77,6.357885367326827,40.42270634406859,,
"Madison County, New York",70941.0,398.0,6.0,42.91,-75.67,8.457732481921598,71.53323873575167,,
"Monroe County, New York",741770.0,4711.0,266.0,43.3,-77.69,35.86017229060221,1285.9519567116745,,
"Montgomery County, New York",49221.0,154.0,5.0,42.91,-74.44,10.158265780865891,103.19036367471091,,
"Nassau County, New York",1356924.0,43203.0,2706.0,40.747222222222,-73.63805555555601,199.42163304650813,39768.987726936146,,
"New York County, New York",1628706.0,28638.0,2498.0,40.728333333333,-73.994166666667,153.37329143504107,23523.366525618043,,
"Niagara County, New York",209281.0,1440.0,68.0,43.32,-78.79,32.492199482991765,1055.7430272425304,,
"Oneida County, New York",228671.0,2070.0,110.0,43.24,-75.44,48.104044675538226,2313.9991141461774,,
"Onondaga County, New York",460528.0,3464.0,188.0,43.01,-76.2,40.82270784838273,1666.4934760744086,,
"Ontario County, New York",109777.0,349.0,26.0,42.85,-77.29,23.684378330615704,560.9497769077387,,
"Orange County, New York",384940.0,11097.0,404.0,41.4,-74.31,104.95142100067542,11014.800770061014,,
"Orleans County, New York",40352.0,293.0,41.0,43.37,-78.23,101.60586835844568,10323.752484873792,,
"Oswego County, New York",117124.0,241.0,0.0,43.47,-76.2,0.0,0.0,,
"Otsego County, New York",59493.0,112.0,6.0,42.63,-75.04,10.0852201099289,101.71166466571428,,
"Putnam County, New York",98320.0,1421.0,61.0,41.43,-73.75,62.042310821806346,3849.248332109629,,
"Queens County, New York",2253858.0,67377.0,5934.0,40.704166666667,-73.917777777778,263.28189264807276,69317.3549963513,,
"Rensselaer County, New York",158714.0,724.0,39.0,42.71,-73.49,24.57250148065073,603.8078290165822,,
"Richmond County, New York",476143.0,14579.0,895.0,40.576280555556,-74.144838888889,187.96874048342622,35332.24739892563,,
"Rockland County, New York",325789.0,13864.0,470.0,41.15,-74.03,144.26515321266217,20812.43443147289,,
"Saratoga County, New York",229863.0,715.0,5.0,43.11,-73.87,2.1752087112758467,4.7315329376103294,,
"Schenectady County, New York",155299.0,1023.0,37.0,42.81,-74.07,23.82500853192873,567.6310315464768,,
"Schoharie County, New York",30999.0,68.0,0.0,42.59,-74.44,0.0,0.0,,
"Schuyler County, New York",17807.0,21.0,0.0,42.39,-76.88,0.0,0.0,,
"Seneca County, New York",34016.0,84.0,0.0,42.79,-76.83,0.0,0.0,,
"Steuben County, New York",95379.0,290.0,19.0,42.26,-77.39,19.920527579446208,396.827419043477,,
"Suffolk County, New York",1476601.0,43224.0,2044.0,40.94,-72.68,138.42602029932257,19161.763095908464,,
"Sullivan County, New York",75432.0,1480.0,32.0,41.72,-74.76,42.422314137236185,1799.6527367583492,,
"Tioga County, New York",48203.0,187.0,19.0,42.17,-76.3,39.41663381947182,1553.6710216583297,,
"Tompkins County, New York",102180.0,228.0,2.0,42.45,-76.47,1.9573302016050107,3.831141518115112,,
"Ulster County, New York",177573.0,2021.0,49.0,41.89,-74.26,27.594285167227,761.444573890244,,
"Warren County, New York",63944.0,300.0,31.0,43.56,-73.84,48.479919929938696,2350.302636413267,,
"Washington County, New York",61204.0,254.0,11.0,43.323151,-73.428187,17.97268152408339,323.0172811661285,,
"Wayne County, New York",89918.0,245.0,1.0,43.28,-77.05,1.1121243799906582,1.2368206365696057,,
"Westchester County, New York",967506.0,35932.0,1578.0,41.15,-73.775,163.09976372239552,26601.532926301246,,
"Wyoming County, New York",39859.0,112.0,3.0,42.833333333333,-78.083333333333,7.526531021852028,56.648669222900935,,
"Yates County, New York",24913.0,53.0,6.0,42.64,-77.1,24.083811664592783,580.0299842955754,,
"Alamance County, North Carolina",169509.0,2148.0,41.0,36.04,-79.4,24.18750626810376,585.0354594695586,,
"Alexander County, North Carolina",37497.0,262.0,2.0,35.92,-81.18,5.333760034136064,28.44899610174714,,
"Alleghany County, North Carolina",11137.0,67.0,0.0,36.49,-81.13,0.0,0.0,,
"Anson County, North Carolina",24446.0,301.0,2.0,34.97,-80.1,8.181297553792032,66.93362966368348,,
"Ashe County, North Carolina",27203.0,114.0,1.0,36.43,-81.5,3.6760651398742787,13.5134549125989,,
"Avery County, North Carolina",17557.0,79.0,0.0,36.08,-81.92,0.0,0.0,,
"Beaufort County, North Carolina",46994.0,335.0,2.0,35.48,-76.84,4.255862450525599,18.112365197793753,,
"Bertie County, North Carolina",18947.0,232.0,4.0,36.06,-76.96,21.111521612920253,445.69634481279894,,
"Bladen County, North Carolina",32722.0,563.0,7.0,34.62,-78.56,21.39233543181957,457.63201522748307,,
"Brunswick County, North Carolina",142820.0,1181.0,17.0,34.04,-78.22,11.903094804649209,141.68366592846698,,
"Buncombe County, North Carolina",261191.0,1605.0,56.0,35.61,-82.53,21.440248706885,459.68426461308394,,
"Burke County, North Carolina",90485.0,1537.0,25.0,35.75,-81.71,27.628888766093826,763.3554944491857,,
"Cabarrus County, North Carolina",216453.0,2342.0,42.0,35.39,-80.55,19.403750467768983,376.50553221544504,,
"Caldwell County, North Carolina",82178.0,1085.0,9.0,35.95,-81.55,10.951836257879238,119.9427174193983,,
"Camden County, North Carolina",10867.0,56.0,2.0,36.34,-76.16,18.40434342504831,338.719856907119,,
"Carteret County, North Carolina",69473.0,284.0,4.0,34.733333333333,-76.766666666667,5.757632461531818,33.15033156208494,,
"Caswell County, North Carolina",22604.0,183.0,2.0,36.399997,-79.33,8.847991505928155,78.28695368897678,,
"Catawba County, North Carolina",159551.0,1859.0,24.0,35.66,-81.21,15.042212208008724,226.2681481107667,,
"Chatham County, North Carolina",74470.0,1208.0,50.0,35.7,-79.26,67.14113065664026,4507.931425852038,,
"Cherokee County, North Carolina",28612.0,228.0,3.0,35.14,-84.06,10.485111142178107,109.9375556638275,,
"Chowan County, North Carolina",13943.0,120.0,1.0,36.13,-76.6,7.1720576633436135,51.43841112632585,,
"Clay County, North Carolina",11231.0,56.0,0.0,35.06,-83.76,0.0,0.0,,
"Cleveland County, North Carolina",97947.0,964.0,14.0,35.34,-81.56,14.293444413815635,204.30255321083737,,
"Columbus County, North Carolina",55508.0,807.0,45.0,34.26,-78.67,81.06939540246451,6572.246870921133,,
"Craven County, North Carolina",102139.0,621.0,10.0,35.109166666667,-77.069166666667,9.790579504400865,95.85544703199429,,
"Cumberland County, North Carolina",335509.0,2636.0,50.0,35.05,-78.83,14.902729882059795,222.09135793763795,,
"Currituck County, North Carolina",27763.0,70.0,0.0,36.36,-75.94,0.0,0.0,,
"Dare County, North Carolina",37009.0,260.0,1.0,35.69,-75.73,2.7020454484044425,7.301049605243165,,
"Davidson County, North Carolina",167609.0,1620.0,17.0,35.79,-80.21,10.142653437464574,102.87341875251194,,
"Davie County, North Carolina",42846.0,349.0,3.0,35.93,-80.54,7.001820473323064,49.02548994064601,,
"Duplin County, North Carolina",58741.0,1913.0,42.0,34.94,-77.93,71.50031494186344,5112.29503678566,,
"Durham County, North Carolina",321488.0,5789.0,77.0,36.04,-78.87,23.95112725824914,573.656496940845,,
"Edgecombe County, North Carolina",51472.0,564.0,11.0,35.91,-77.6,21.37084239975132,456.7129048750088,,
"Forsyth County, North Carolina",382295.0,4833.0,48.0,36.13,-80.26,12.555748832707726,157.64682875004144,,
"Franklin County, North Carolina",69685.0,762.0,25.0,36.08,-78.28,35.87572648346129,1287.067750716126,,
"Gaston County, North Carolina",224529.0,2939.0,33.0,35.3,-81.18,14.697433293694802,216.01454542260845,,
"Gates County, North Carolina",11562.0,41.0,2.0,36.44,-76.7,17.298045320878742,299.22237192317493,,
"Graham County, North Carolina",8441.0,23.0,0.0,35.35,-83.83,0.0,0.0,,
"Granville County, North Carolina",60443.0,1144.0,25.0,36.3,-78.66,41.36128253064871,1710.755692580146,,
"Greene County, North Carolina",21069.0,297.0,3.0,35.49,-77.68,14.238929232521714,202.74710568876142,,
"Guilford County, North Carolina",537174.0,5093.0,142.0,36.08,-79.79,26.434637566226215,698.7900632577382,,
"Halifax County, North Carolina",50010.0,610.0,6.0,36.26,-77.66,11.997600479904019,143.94241727539315,,
"Harnett County, North Carolina",135976.0,1094.0,36.0,35.37,-78.86,26.475260340060007,700.9394100739544,,
"Haywood County, North Carolina",62317.0,276.0,3.0,35.55,-82.98,4.814095672127991,23.17551714040145,,
"Henderson County, North Carolina",117417.0,1365.0,54.0,35.34,-82.48,45.9899333145967,2115.073966281051,,
"Hertford County, North Carolina",23677.0,273.0,11.0,36.36,-76.98,46.4585885036111,2158.400445747865,,
"Hoke County, North Carolina",55234.0,659.0,8.0,35.02,-79.23,14.483832422058875,209.78140163028385,,
"Hyde County, North Carolina",4937.0,37.0,0.0,35.41,-76.15,0.0,0.0,,
"Iredell County, North Carolina",181806.0,1661.0,16.0,35.81,-80.87,8.800589639505846,77.45037800297764,,
"Jackson County, North Carolina",43938.0,389.0,3.0,35.29,-83.14,6.827802813054759,46.61889125395848,,
"Johnston County, North Carolina",209339.0,2964.0,44.0,35.52,-78.37,21.018539307056976,441.7789946022991,,
"Jones County, North Carolina",9419.0,58.0,3.0,35.01,-77.37,31.850514916657822,1014.4553004562424,,
"Lee County, North Carolina",61779.0,1141.0,9.0,35.48,-79.17,14.56805710678386,212.22828786651573,,
"Lenoir County, North Carolina",55949.0,522.0,11.0,35.24,-77.64,19.660762480115817,386.5455812995299,,
"Lincoln County, North Carolina",86111.0,721.0,3.0,35.48,-81.22,3.4838754630651136,12.13738824214716,,
"McDowell County, North Carolina",45756.0,573.0,8.0,35.68,-82.05,17.484045808200015,305.69185782323655,,
"Macon County, North Carolina",35858.0,439.0,2.0,35.15,-83.42,5.577555914998047,31.109129984929705,,
"Madison County, North Carolina",21755.0,38.0,0.0,35.86,-82.71,0.0,0.0,,
"Martin County, North Carolina",22440.0,236.0,6.0,35.84,-77.1,26.737967914438503,714.9189281935429,,
"Mecklenburg County, North Carolina",1110356.0,20502.0,202.0,35.25,-80.83,18.19236353025516,330.96209081695804,,
"Mitchell County, North Carolina",14964.0,74.0,2.0,36.01,-82.16,13.365410318096766,178.6341929710875,,
"Montgomery County, North Carolina",27173.0,569.0,13.0,35.33,-79.9,47.841607478011255,2288.8194060801025,,
"Moore County, North Carolina",100880.0,872.0,20.0,35.31,-79.48,19.825535289452816,393.05184951333894,,
"Nash County, North Carolina",94298.0,994.0,10.0,35.97,-77.99,10.604678784279624,112.45921211775037,,
"New Hanover County, North Carolina",234473.0,2285.0,19.0,34.18,-77.86,8.103278415851717,65.66312108480831,,
"Northampton County, North Carolina",19483.0,274.0,16.0,36.42,-77.4,82.12287635374429,6744.166820612373,,
"Onslow County, North Carolina",197938.0,890.0,10.0,34.71,-77.41,5.052087017146784,25.523583228823085,,
"Orange County, North Carolina",148476.0,1266.0,45.0,36.06,-79.12,30.307928554109754,918.5705332410214,,
"Pamlico County, North Carolina",12726.0,54.0,1.0,35.15,-76.67,7.857928650007858,61.74704266861431,,
"Pasquotank County, North Carolina",39824.0,346.0,17.0,36.26,-76.26,42.68782643631981,1822.2505258573644,,
"Pender County, North Carolina",63060.0,610.0,3.0,34.51,-77.89,4.757373929590866,22.63260670595084,,
"Perquimans County, North Carolina",13463.0,64.0,2.0,36.18,-76.41,14.855529971031716,220.68677072022157,,
"Person County, North Carolina",39490.0,189.0,2.0,36.39,-78.98,5.064573309698658,25.64990280931202,,
"Pitt County, North Carolina",180742.0,1699.0,11.0,35.59,-77.38,6.086023171150037,37.039678039775154,,
"Polk County, North Carolina",20724.0,132.0,5.0,35.28,-82.17,24.12661648330438,582.0936229324547,,
"Randolph County, North Carolina",143667.0,2026.0,36.0,35.71,-79.81,25.05794650128422,627.9006828612221,,
"Richmond County, North Carolina",44829.0,475.0,8.0,35.0,-79.75,17.845591023667716,318.46511898400973,,
"Robeson County, North Carolina",130625.0,2563.0,51.0,34.64,-79.11,39.04306220095694,1524.3607060277925,,
"Rockingham County, North Carolina",91010.0,450.0,3.0,36.4,-79.78,3.296341061421822,10.865864393215542,,
"Rowan County, North Carolina",142088.0,1985.0,50.0,35.64,-80.52,35.18946005292495,1238.2980988164009,,
"Rutherford County, North Carolina",67029.0,654.0,14.0,35.4,-81.92,20.886481970490383,436.24512910361983,,
"Sampson County, North Carolina",63531.0,1411.0,12.0,34.99,-78.37,18.888416678471927,356.77228461957645,,
"Scotland County, North Carolina",34823.0,263.0,2.0,34.84,-79.48,5.743330557390231,32.985845891452385,,
"Stanly County, North Carolina",62806.0,866.0,11.0,35.31,-80.25,17.514250230869663,306.74896114951804,,
"Stokes County, North Carolina",45591.0,248.0,3.0,36.41,-80.23,6.580246101204185,43.29963875241288,,
"Surry County, North Carolina",71783.0,845.0,7.0,36.50805556,-80.83333333,9.751612498781048,95.09394632638276,,
"Swain County, North Carolina",14271.0,103.0,2.0,35.49,-83.49,14.014434867913952,196.40438466700235,,
"Transylvania County, North Carolina",34385.0,121.0,1.0,35.2,-82.8,2.9082448742184095,8.457888248417653,,
"Tyrrell County, North Carolina",4016.0,90.0,1.0,35.87,-76.17,24.900398406374503,620.0298407961778,,
"Union County, North Carolina",239859.0,2727.0,41.0,34.99,-80.53,17.09337569155212,292.18349253254485,,
"Vance County, North Carolina",44535.0,721.0,40.0,36.36,-78.41,89.8169978668463,8067.093105813072,,
"Wake County, North Carolina",1111761.0,10913.0,128.0,35.79,-78.65,11.513265890780481,132.55529147180926,,
"Warren County, North Carolina",19731.0,238.0,6.0,36.4,-78.1,30.409001064315035,924.7073457295129,,
"Washington County, North Carolina",11580.0,114.0,3.0,35.84,-76.56,25.906735751295336,671.158957287444,,
"Watauga County, North Carolina",56177.0,247.0,0.0,36.23,-81.7,0.0,0.0,,
"Wayne County, North Carolina",123131.0,2282.0,37.0,35.36,-78.0,30.049297090091045,902.9602556085541,,
"Wilkes County, North Carolina",68412.0,723.0,9.0,36.2,-81.17,13.155586739168568,173.06946245178787,,
"Wilson County, North Carolina",81801.0,1370.0,33.0,35.7,-77.92,40.34180511240694,1627.4612397274225,,
"Yadkin County, North Carolina",37667.0,480.0,6.0,36.16,-80.67,15.92906257466748,253.73503450767217,,
"Yancey County, North Carolina",18069.0,72.0,0.0,35.9,-82.31,0.0,0.0,,
"Adams County, North Dakota",2216.0,2.0,0.0,46.09684,-102.52853,0.0,0.0,,
"Barnes County, North Dakota",10415.0,31.0,0.0,46.93,-98.07,0.0,0.0,,
"Benson County, North Dakota",6832.0,86.0,1.0,48.07,-99.36,14.637002341920374,214.2418375573825,,
"Billings County, North Dakota",928.0,2.0,0.0,47.04,-103.37,0.0,0.0,,
"Bottineau County, North Dakota",6282.0,11.0,0.0,48.79,-100.84,0.0,0.0,,
"Bowman County, North Dakota",3024.0,6.0,0.0,46.11,-103.52,0.0,0.0,,
"Burke County, North Dakota",2115.0,17.0,0.0,48.79,-102.52,0.0,0.0,,
"Burleigh County, North Dakota",95626.0,915.0,4.0,46.98,-100.47,4.18296279254596,17.4971777238239,,
"Cass County, North Dakota",181923.0,2897.0,76.0,46.93,-97.25,41.77591618431974,1745.2271730393081,,
"Cavalier County, North Dakota",3762.0,31.0,0.0,48.77,-98.46,0.0,0.0,,
"Dickey County, North Dakota",4872.0,11.0,0.0,46.11,-98.49,0.0,0.0,,
"Divide County, North Dakota",2264.0,1.0,0.0,48.81,-103.49,0.0,0.0,,
"Dunn County, North Dakota",4424.0,28.0,0.0,47.36,-102.62,0.0,0.0,,
"Eddy County, North Dakota",2287.0,13.0,0.0,47.72,-98.9,0.0,0.0,,
"Emmons County, North Dakota",3241.0,15.0,1.0,46.28,-100.24,30.8546744831842,952.0109374632583,,
"Foster County, North Dakota",3210.0,12.0,0.0,47.46,-98.89,0.0,0.0,,
"Golden Valley County, North Dakota",1761.0,4.0,0.0,46.94,-103.84,0.0,0.0,,
"Grand Forks County, North Dakota",69451.0,619.0,4.0,47.92,-97.45,5.759456307324589,33.17133695598099,,
"Grant County, North Dakota",2274.0,4.0,0.0,46.36,-101.64,0.0,0.0,,
"Griggs County, North Dakota",2231.0,25.0,0.0,47.46,-98.23,0.0,0.0,,
"Hettinger County, North Dakota",2499.0,6.0,0.0,46.433333333332996,-102.43333333333,0.0,0.0,,
"Kidder County, North Dakota",2480.0,11.0,0.0,46.98,-99.78,0.0,0.0,,
"LaMoure County, North Dakota",4046.0,14.0,0.0,46.47,-98.53,0.0,0.0,,
"Logan County, North Dakota",1850.0,4.0,0.0,46.45,-99.48,0.0,0.0,,
"McHenry County, North Dakota",5745.0,14.0,1.0,48.23,-100.64,17.40644038294169,302.9841668049032,,
"McIntosh County, North Dakota",2497.0,18.0,1.0,46.12,-99.44,40.04805766920305,1603.846923075813,,
"McKenzie County, North Dakota",15024.0,73.0,1.0,47.73,-103.39,6.65601703940362,44.302562828831334,,
"McLean County, North Dakota",9450.0,35.0,0.0,47.61,-101.32,0.0,0.0,,
"Mercer County, North Dakota",8187.0,23.0,0.0,47.3,-101.82,0.0,0.0,,
"Morton County, North Dakota",31364.0,262.0,3.0,46.72,-101.28,9.56510649151894,91.49126219409776,,
"Mountrail County, North Dakota",10545.0,108.0,1.0,48.2,-102.37,9.48316737790422,89.9304635173468,,
"Nelson County, North Dakota",2879.0,13.0,0.0,47.92,-98.19,0.0,0.0,,
"Oliver County, North Dakota",1959.0,6.0,0.0,47.11,-101.35,0.0,0.0,,
"Pembina County, North Dakota",6801.0,27.0,0.0,48.77,-97.55,0.0,0.0,,
"Pierce County, North Dakota",3975.0,11.0,0.0,48.25,-99.98,0.0,0.0,,
"Ramsey County, North Dakota",11519.0,37.0,2.0,48.25,-98.72,17.36261828283705,301.4605136355074,,
"Ransom County, North Dakota",5218.0,26.0,0.0,46.46,-97.66,0.0,0.0,,
"Renville County, North Dakota",2327.0,9.0,0.0,48.71,-101.66,0.0,0.0,,
"Richland County, North Dakota",16177.0,87.0,0.0,46.27,-96.95,0.0,0.0,,
"Rolette County, North Dakota",14176.0,29.0,0.0,48.77,-99.84,0.0,0.0,,
"Sargent County, North Dakota",3898.0,8.0,0.0,46.11,-97.63,0.0,0.0,,
"Sheridan County, North Dakota",1315.0,5.0,0.0,47.58,-100.34,0.0,0.0,,
"Sioux County, North Dakota",4230.0,57.0,0.0,46.11,-101.05,0.0,0.0,,
"Slope County, North Dakota",750.0,3.0,0.0,46.45,-103.46,0.0,0.0,,
"Stark County, North Dakota",31489.0,182.0,3.0,46.81,-102.66,9.527136460351233,90.76632913415382,,
"Steele County, North Dakota",1890.0,10.0,0.0,47.46,-97.72,0.0,0.0,,
"Stutsman County, North Dakota",20704.0,105.0,2.0,46.98,-98.96,9.659969088098919,93.31500278302666,,
"Towner County, North Dakota",2189.0,6.0,0.0,48.69,-99.25,0.0,0.0,,
"Traill County, North Dakota",8036.0,41.0,0.0,47.45,-97.183333333333,0.0,0.0,,
"Walsh County, North Dakota",10641.0,96.0,0.0,48.37,-97.72,0.0,0.0,,
"Ward County, North Dakota",67641.0,174.0,1.0,48.22,-101.55,1.4783932821809258,2.1856466967976904,,
"Wells County, North Dakota",3834.0,15.0,0.0,47.58,-99.67,0.0,0.0,,
"Williams County, North Dakota",37589.0,224.0,2.0,48.35,-103.48,5.320705525552688,28.309907289646905,,
"Adams County, Ohio",27698.0,53.0,2.0,38.84,-83.48,7.220737959419453,52.13905667860101,,
"Allen County, Ohio",102351.0,628.0,42.0,40.766666666667,-84.116666666667,41.03526101357095,1683.892646451896,,
"Ashland County, Ohio",53484.0,126.0,3.0,40.84,-82.27,5.609154139555756,31.46261016129547,,
"Ashtabula County, Ohio",97241.0,534.0,45.0,41.89,-80.76,46.27677625692866,2141.5400207338366,,
"Athens County, Ohio",65327.0,339.0,1.0,39.33,-82.05,1.5307606349595113,2.3432281215416464,,
"Auglaize County, Ohio",45656.0,200.0,5.0,40.56,-84.22,10.951463115472226,119.93454436954863,,
"Belmont County, Ohio",67006.0,589.0,26.0,40.02,-80.99,38.802495298928456,1505.633641423365,,
"Brown County, Ohio",43432.0,107.0,1.0,38.93,-83.87,2.3024498065942165,5.301275111885745,,
"Butler County, Ohio",383134.0,2619.0,59.0,39.44,-84.58,15.39931199006092,237.138809767234,,
"Carroll County, Ohio",26914.0,107.0,5.0,40.58,-81.09,18.577691907557405,345.1306366121239,,
"Champaign County, Ohio",38885.0,102.0,1.0,40.14,-83.77,2.5716857400025717,6.613567545332574,,
"Clark County, Ohio",134083.0,1058.0,13.0,39.92,-83.78,9.695487123647293,94.00247056481047,,
"Clermont County, Ohio",206428.0,802.0,10.0,39.05,-84.15,4.844304067277695,23.467281896243215,,
"Clinton County, Ohio",41968.0,144.0,6.0,39.41,-83.81,14.2966069386199,204.39296995739468,,
"Columbiana County, Ohio",101883.0,1565.0,60.0,40.77,-80.78,58.89108094579077,3468.159414963681,,
"Coshocton County, Ohio",36600.0,185.0,6.0,40.3,-81.92,16.39344262295082,268.7449610319806,,
"Crawford County, Ohio",41494.0,163.0,5.0,40.85,-82.92,12.049934930351377,145.20093182570224,,
"Cuyahoga County, Ohio",1235072.0,12399.0,470.0,41.54,-81.66,38.05446160223857,1448.1420478362495,,
"Darke County, Ohio",51113.0,312.0,27.0,40.13,-84.62,52.82413476023712,2790.3892131676917,,
"Defiance County, Ohio",38087.0,127.0,4.0,41.32,-84.49,10.502271116128863,110.2976985966746,,
"Delaware County, Ohio",209177.0,1168.0,18.0,40.28,-83.01,8.60515257413578,74.04865082415563,,
"Erie County, Ohio",74266.0,499.0,26.0,41.51,-82.61,35.00929092720761,1225.650451225861,,
"Fairfield County, Ohio",157574.0,1216.0,22.0,39.75,-82.63,13.961694188127483,194.92890460279273,,
"Fayette County, Ohio",28525.0,88.0,0.0,39.56,-83.45,0.0,0.0,,
"Franklin County, Ohio",1316756.0,16842.0,511.0,39.97,-83.01,38.807493567525036,1506.0215569934971,,
"Fulton County, Ohio",42126.0,137.0,1.0,41.6,-84.12,2.373830888287518,5.635073086187907,,
"Gallia County, Ohio",29898.0,49.0,1.0,38.83,-82.32,3.344705331460298,11.187053754298942,,
"Geauga County, Ohio",93649.0,519.0,43.0,41.5,-81.17,45.91613364798342,2108.2913291794753,,
"Greene County, Ohio",168937.0,610.0,11.0,39.69,-83.89,6.511303030123655,42.3970671500975,,
"Guernsey County, Ohio",38875.0,107.0,6.0,40.05,-81.5,15.434083601286174,238.21093661149078,,
"Hamilton County, Ohio",817473.0,8977.0,245.0,39.2,-84.54,29.97040880860897,898.2254041551461,,
"Hancock County, Ohio",75783.0,303.0,2.0,41.0,-83.67,2.639114313236478,6.964924358329646,,
"Hardin County, Ohio",31365.0,149.0,12.0,40.66,-83.66,38.25920612147298,1463.7668530453554,,
"Harrison County, Ohio",15040.0,19.0,1.0,40.29,-81.09,6.648936170212766,44.2083521955636,,
"Henry County, Ohio",27006.0,101.0,1.0,41.33,-84.07,3.702880841294527,13.711326524826063,,
"Highland County, Ohio",43161.0,118.0,1.0,39.18,-83.6,2.316906466485948,5.368055574444401,,
"Hocking County, Ohio",28264.0,106.0,9.0,39.5,-82.48,31.842626662892727,1013.9528727923667,,
"Holmes County, Ohio",43960.0,318.0,6.0,40.56,-81.93,13.64877161055505,186.28896647709348,,
"Huron County, Ohio",58266.0,369.0,4.0,41.15,-82.6,6.865067106030962,47.12914637030832,,
"Jackson County, Ohio",32413.0,64.0,0.0,39.02,-82.62,0.0,0.0,,
"Jefferson County, Ohio",65325.0,196.0,3.0,40.38,-80.76,4.592422502870264,21.090344444869178,,
"Knox County, Ohio",62322.0,154.0,2.0,40.383333333333,-82.46666666666701,3.2091396296652865,10.298577162688252,,
"Lake County, Ohio",230149.0,1008.0,34.0,41.82,-81.24,14.773038336034483,218.2426616779445,,
"Lawrence County, Ohio",59463.0,206.0,0.0,38.59,-82.54,0.0,0.0,,
"Licking County, Ohio",176862.0,1081.0,40.0,40.09,-82.48,22.616503262430594,511.5062198195337,,
"Logan County, Ohio",45672.0,114.0,1.0,40.39,-83.77,2.189525310912594,4.794021087126891,,
"Lorain County, Ohio",309833.0,1584.0,76.0,41.47,-82.15,24.529343226835103,601.6886791398812,,
"Lucas County, Ohio",428348.0,4658.0,314.0,41.68,-83.5,73.30488294564233,5373.605863674325,,
"Madison County, Ohio",44731.0,313.0,10.0,39.9,-83.4,22.355860588853368,499.7845026682472,,
"Mahoning County, Ohio",228683.0,2371.0,250.0,41.02,-80.77,109.32163737575596,11951.220398516281,,
"Marion County, Ohio",65093.0,2860.0,44.0,40.59,-83.16,67.59559399628225,4569.1643277102285,,
"Medina County, Ohio",179746.0,812.0,33.0,41.12,-81.9,18.35924026125755,337.0617029705802,,
"Meigs County, Ohio",22907.0,23.0,0.0,39.08,-82.02,0.0,0.0,,
"Mercer County, Ohio",41172.0,498.0,13.0,40.54,-84.63,31.57485669872729,996.9715755451638,,
"Miami County, Ohio",106987.0,747.0,36.0,40.05,-84.23,33.6489480030284,1132.251701710509,,
"Monroe County, Ohio",13654.0,89.0,18.0,39.73,-81.08,131.82950051267028,17379.017205420132,,
"Montgomery County, Ohio",531687.0,3926.0,70.0,39.75,-84.29,13.16564068709598,173.3340947017171,,
